what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789116044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789116435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789152017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789153329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789154630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454789157835
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1454789161556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454789167266
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1454789170856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1454789176884
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789180646
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789183921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789184484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789209518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454789211965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1454789220291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789223631
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789226853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789226960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789245203
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1454789250811
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789253713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789258287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789260904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789264709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789266112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789267100
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789268217
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789268340
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789268403
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789269679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789270428
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789271658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789272546
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1454789272559
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789274825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789279184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789280804
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789280815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789286849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789319105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789320859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789441059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1454789443369
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789448582
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789456702
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789456822
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789459263
closed,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1454789459271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789471946
error,log,,,"Several ports (8005, 1234, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1454789472002
error,log,,,"Several ports (8005, 1234, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1454789474575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789476399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789479606
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789483161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789488068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789497084
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1454789499643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789523052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789527457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789545988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789547222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789548552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789562435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1454789580366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789585140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789593873
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789603766
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454789614855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789615416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789626747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789652706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789671359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789676499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789679806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454789679816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789697080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789712630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789718435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789737534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789739871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789748501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789755424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789759160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789767198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789769684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789778409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789785100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454789789450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789793402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789797725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789800429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789807168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1454789812148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454789822397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454789822816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454789823370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454789823402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789827268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789830089
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1454789830097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789830663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789833771
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1454789837409
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789845493
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1454789847375
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1454789847444
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1454789847562
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1454789848236
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1454789848340
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789850327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454789854022
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1454789869185
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1454789870543
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789870915
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1454789875136
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1454789875236
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1454789875236
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454789883540
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1454789886084
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1454789888943
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1454789888947
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1454789888947
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1454789889233
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1454789890631
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1454789890643
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1454789890801
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1454789890849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789908542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789910855
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1454789912187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789918036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454789987382
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1454789994934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1454790008575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1454790018656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1454790021909
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1454790030210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454790030776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454790230443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454790232884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454790234797
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1454790235991
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1454790238161
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1454790238175
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1454790238195
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1454790238422
